name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipitation,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
Jashore,12/27/2023,26,17,21.1,26,17,21.1,16.3,75.2,0,0,0,,0,0,21.2,11.2,336.2,1017.5,24,2.6,154.9,13.2,7
Jashore,12/28/2023,26,16.6,20.6,26,16.6,20.6,16.1,77,0,0,0,,0,0,21.6,11.2,354.8,1016.7,17.9,2.5,137.4,11.8,6
Jashore,12/29/2023,26.4,16.9,20.8,26.4,16.9,20.8,16.1,75.7,0,0,0,,0,0,24.1,18.4,349.2,1016.5,16.7,2.7,175.3,15,7
Jashore,12/30/2023,26.3,17,20.8,26.3,17,20.8,15.5,73,0,0,0,,0,0,27,18.4,343,1015.7,18.7,2.8,165.9,14.3,7
Jashore,12/31/2023,24.1,15,18.6,24.1,15,18.6,14.9,80,0,0,0,,0,0,28.8,16.6,352,1016,24.8,2.3,166.9,14.4,7
Jashore,1/1/2024,23.5,13,18.1,23.5,13,18.1,14.6,80.6,0,0,0,,0,0,24.8,14.8,349,1015.8,5.9,2.1,180.9,15.6,7
Jashore,1/2/2024,22.6,13,16.5,22.6,13,16.5,12.1,76.4,0,0,0,,0,0,22,14.8,354.9,1015.9,0.4,2.5,188.9,16.2,7
Jashore,1/3/2024,24.6,13,18,24.6,13,18,13,74.1,0,0,0,,0,0,23.4,20.5,359.7,1015.3,4.3,2.8,186.7,15.9,7
Jashore,1/4/2024,25,13,18.8,25,13,18.8,13.7,73.9,0,0,0,,0,0,21.2,9.4,13.1,1015.2,0.6,2.5,181.4,15.6,7
Jashore,1/5/2024,24.5,15,19.3,24.5,15,19.3,13.6,71.1,0,0,0,,0,0,24.1,13,27,1015.9,0,2.7,188.4,16,7
Jashore,1/6/2024,25,14.4,19.3,25,14.4,19.3,13.6,71.4,0,0,0,,0,0,25.2,16.6,2.2,1016.5,6.9,2.6,182.9,15.7,7
Jashore,1/7/2024,25.4,15,19.9,25.4,15,19.9,15.2,75.3,0,0,0,,0,0,25.2,14.8,359.9,1017.2,1,2.2,183,15.7,7
Jashore,1/8/2024,24.3,15,19,24.3,15,19,15.3,79.7,0,0,0,,0,0,27.4,18.4,358,1017.5,4.2,2.1,183.6,15.8,7
Jashore,1/9/2024,23.8,14,18.4,23.8,14,18.4,14.4,78.6,0,0,0,,0,0,25.2,14.8,355.7,1016.6,3.8,2.3,193.1,16.6,7
Jashore,1/10/2024,25.4,14,19.4,25.4,14,19.4,13.6,71.6,0,0,0,,0,0,20.2,9.4,337.6,1014.9,8.9,2.3,184.2,16,7
Jashore,1/11/2024,24,15.5,19,24,15.5,19,14.2,74.4,0,0,0,,0,0,29.2,18.4,355.4,1016.4,7.1,2.4,158,13.6,7
Jashore,1/12/2024,21.3,12,15.8,21.3,12,15.8,11.7,77.6,0,0,0,,0,0,30.2,18.4,355,1016.2,3.4,2.2,198.9,17.2,7
Jashore,1/13/2024,22.1,10,15.4,22.1,10,15.4,10,73.1,0,0,0,,0,0,25.2,14.8,358.4,1015.9,26.1,2.2,199.3,17.2,7
Jashore,1/14/2024,22,10,15.4,22,10,15.4,10.9,76.5,0,0,0,,0,0,20.2,11.2,4.1,1015.2,0.3,2.1,192.3,16.6,7
Jashore,1/15/2024,18.5,11,14.2,18.5,11,14.2,11.6,84.9,0,0,0,,0,0,21.2,11.2,27.1,1015.2,53.4,1.2,157.5,13.7,7
Jashore,1/16/2024,20.2,12,15.6,20.2,12,15.6,12.4,81.9,0,0,0,,0,0,22.7,13,355.2,1014.8,17.8,1.9,182.3,15.6,7
Jashore,1/17/2024,18.2,12,14.7,18.2,12,14.7,12.4,86.5,0,0,0,,0,0,18.4,13,34,1015,20.8,1.7,173.6,14.9,7
Jashore,1/18/2024,18.5,14,16.3,18.5,14,16.3,14,86.3,0.791,100,4.17,rain,0,0,20.5,16.6,49.5,1014.9,89.5,1.8,69.2,6,3
Jashore,1/19/2024,22.3,15.8,18.5,22.3,15.8,18.5,15.6,83.6,0,0,0,,0,0,21.2,14.8,350.6,1016.1,66.3,1.6,129.7,11.2,6
Jashore,1/20/2024,20.2,13,16.1,20.2,13,16.1,13,82.4,0,0,0,,0,0,23.8,16.6,353.5,1016.4,23.8,2,196.8,17,7
Jashore,1/21/2024,20.4,15,17.2,20.4,15,17.2,13.7,80.3,0,0,0,,0,0,18.7,13,17,1015.9,65.7,1.9,109.2,9.4,6
Jashore,1/22/2024,20,11,14.8,20,11,14.8,10.9,79,0,0,0,,0,0,24.5,14.8,0.1,1018.2,33.2,2,208.4,17.9,8
Jashore,1/23/2024,24,11,16.7,24,11,16.7,10.6,70,0,0,0,,0,0,17.6,11.2,339.7,1016.6,27.9,2.4,206.5,17.9,8
Jashore,1/24/2024,21.7,15.8,18.1,21.7,15.8,18.1,13.4,75,0.358,100,4.17,rain,0,0,19.1,11.2,41.4,1016.6,78.9,2.1,83,7.2,5
Jashore,1/25/2024,22.4,14,17.8,22.4,14,17.8,13.7,78.1,0,0,0,,0,0,19.8,11.2,2,1018.6,44.9,2,138.5,12.1,6
Jashore,1/26/2024,23.3,12,17.2,23.3,12,17.2,11.1,70.6,0,0,0,,0,0,23.8,14.8,346.2,1019.5,11.7,2.5,204.4,17.5,7
Jashore,1/27/2024,24,12.9,17.8,24,12.9,17.8,9.2,60.2,0,0,0,,0,0,26.3,16.6,343.7,1019.1,24.5,3,197.3,17,8
Jashore,1/28/2024,24,12.3,17.7,24,12.3,17.7,10.2,63.5,0,0,0,,0,0,19.4,11.2,10,1018.6,24.8,2.8,211.6,18.4,8
Jashore,1/29/2024,25.1,12.9,18.9,25.1,12.9,18.9,11.9,66,0,0,0,,0,0,15.8,7.6,97.7,1017.1,32.3,2.8,210.6,18.2,8
Jashore,1/30/2024,27,15,21.1,28.2,15,21.2,16.4,75.7,0,0,0,,0,0,31,16.6,169.3,1015.6,33.1,2.5,193,16.6,7
Jashore,1/31/2024,26,19,22.1,26,19,22.1,19,83.4,4.979,100,4.17,rain,0,0,29.9,11.2,125.5,1015.3,87.6,2.2,140.8,12,5
Jashore,2/1/2024,23.2,19,21.3,23.2,19,21.3,19.5,90,12.09,100,8.33,rain,0,0,26.6,7.6,54.9,1015.7,88.7,1.7,111.8,9.5,5
Jashore,2/2/2024,27,19.6,22.8,28.8,19.6,22.9,19,80.5,2.301,100,8.33,rain,0,0,29.5,13,307.7,1014.8,52.5,2.3,165.8,14.3,6
Jashore,2/3/2024,27,18,22.2,27,18,22.1,15.6,69.8,0,0,0,,0,0,24.1,18.4,276.3,1016,10.2,2.5,218.4,18.8,8
Jashore,2/4/2024,28,17,21.7,27.1,17,21.6,14,65.9,0,0,0,,0,0,24.1,11.2,274.6,1017,2.6,2.8,218.1,18.9,8
Jashore,2/5/2024,28.4,18,22.7,28.3,18,22.7,15.6,66.6,0,0,0,,0,0,16.2,11.2,11,1016.5,19,3.1,213.6,18.5,8
Jashore,2/6/2024,27,20,23.3,29.2,20,23.6,20.4,84.1,0,0,0,,0,0,26.6,14.8,6.7,1015.7,67.4,2.1,111.1,9.6,5
Jashore,2/7/2024,25.2,19,21.7,25.2,19,21.7,16.1,72.2,0,0,0,,0,0,27.4,20.5,357.9,1016.1,41.1,3,206.6,18,8
Jashore,2/8/2024,25.2,16,20.4,25.2,16,20.4,11,57.2,0,0,0,,0,0,27,16.6,332.5,1016.2,25.7,3.7,225.8,19.5,8
Jashore,2/9/2024,24.3,13,18.8,24.3,13,18.8,9.5,56.9,0,0,0,,0,0,24.1,14.8,351.4,1018.5,19.9,3.8,231.9,20,8
Jashore,2/10/2024,25.2,14,19.5,25.2,14,19.5,10.4,58.3,0,0,0,,0,0,23.8,18.4,330.5,1018.6,0.1,3.5,232.4,20.1,8
Jashore,2/11/2024,27,15,20.6,26.7,15,20.6,11.4,58.7,0,0,0,,0,0,18.4,14.8,348.2,1018.7,10.4,3.1,230.5,19.9,8
Jashore,2/12/2024,27.5,16.1,21.9,27.5,16.1,22,13.9,62,0,0,0,,0,0,14.8,9.4,57.6,1018.7,46.6,3,221.1,19,8
Jashore,2/13/2024,28,18,22.2,28,18,22.2,15.8,68.6,0,0,0,,0,0,25.2,18.4,356.3,1018.2,60.1,2.2,182.3,15.5,7
Jashore,2/14/2024,28.2,17,22.7,28.9,17,22.9,17.3,72.9,0,0,0,,0,0,14.8,9.4,33.7,1016.7,49.6,2.8,206.8,17.8,8
Jashore,2/15/2024,29,19.5,23.6,30.3,19.5,23.9,18.5,73.9,0.173,100,4.17,rain,0,0,18.4,16.6,357,1016.9,42.6,2.4,211.3,18.3,8
Jashore,2/16/2024,28,19,23.2,29.2,19,23.5,18.9,77.3,0,0,0,,0,0,27.7,14.8,349,1017,28,2.1,210.7,18.2,8
Jashore,2/17/2024,28.3,18,22.9,28.3,18,23,16.5,69.1,0,0,0,,0,0,25.2,14.8,323.3,1014.3,6,2.9,235.6,20.3,8
Jashore,2/18/2024,30,18,23.6,30.4,18,23.8,18.2,73.9,0,0,0,,0,0,19.4,13,149.9,1013.6,21,2.7,202.7,17.5,7
Jashore,2/19/2024,30,20.4,25.2,31.9,20.4,26,20.5,76.7,0,0,0,,0,0,29.5,13,203.1,1013.3,39.3,2.7,185.9,16.1,8
Jashore,2/20/2024,31,23.4,26.3,35.5,23.4,27.9,22.4,79.6,0,0,0,,0,0,36.7,14.8,181.5,1010.7,54.3,3,193,16.7,8
Jashore,2/21/2024,32,23,26.7,34.2,23,27.5,20.1,68.6,0,0,0,,0,0,22,24.1,301.5,1009.4,44.1,3.3,194,16.7,8
Jashore,2/22/2024,28,22,24.8,31.3,22,25.5,21.7,83.5,1.444,100,4.17,rain,0,0,37.1,16.6,12.5,1009.7,66.3,2.6,161.3,14,5
Jashore,2/23/2024,28.3,20,23.6,28.4,20,23.7,17.7,71.8,2.845,100,4.17,rain,0,0,29.5,16.6,24.2,1012.8,49.8,3.4,188,16.2,8
Jashore,2/24/2024,27.8,19,23.6,28.2,19,23.7,16.4,65.5,0.058,100,4.17,rain,0,0,27.4,18.4,33,1014.6,45.7,3.4,153.1,13.2,7
Jashore,2/25/2024,25.3,20,22.4,25.3,20,22.4,16.1,67.7,0,0,0,,0,0,36,16.6,31.3,1015.5,64,3.5,156.4,13.5,6
Jashore,2/26/2024,28.2,17,22.6,28.3,17,22.7,15.4,65.7,0,0,0,,0,0,27.7,16.6,12.4,1016,10.3,3.7,221.1,19,8
Jashore,2/27/2024,28.6,18.7,23.6,27.9,18.7,23.5,13.7,56,0,0,0,,0,0,21.2,13,4.5,1014.8,38.4,3.5,220.9,19.2,8
Jashore,2/28/2024,29.5,21,24.9,30.8,21,25.2,17.7,65.4,0,0,0,,0,0,32,14.8,316.6,1012.4,20.8,3.3,235.1,20.1,8
Jashore,2/29/2024,30.1,20,25,29.7,20,24.9,16.1,60.3,0,0,0,,0,0,23.4,13,4.8,1013.5,18.4,3.4,250,21.7,9
Jashore,3/1/2024,31,19,25,31.4,19,25.1,16.4,60.8,0,0,0,,0,0,19.8,13,359.6,1014.1,3.8,3.5,254,22.1,9
Jashore,3/2/2024,31.1,18.7,25.5,31.6,18.7,25.7,16.8,60.2,0,0,0,,0,0,16.2,11.2,65.9,1012.9,4.5,3.4,251.1,21.8,9
Jashore,3/3/2024,31,23.2,26.5,33.3,23.2,27.4,20.2,69.7,0,0,0,,0,0,24.5,14.8,311.7,1012.4,47.2,3.1,229.8,19.9,9
Jashore,3/4/2024,31,21,26,32.1,21,26.5,18.8,65.9,0,0,0,rain,0,0,23.4,16.6,124.1,1012.5,56.2,3.2,203.4,17.6,8
Jashore,3/5/2024,30.6,22.7,26.2,31.9,22.7,26.6,19.5,68.1,0,0,0,,0,0,33.5,22.3,322.8,1012.5,19.4,3.4,247.2,21.4,9
Jashore,3/6/2024,29,20,24.5,29.1,20,24.5,16.1,61.1,0,0,0,,0,0,28.8,16.6,8.9,1012.9,1.6,3.8,265.4,23,9
Jashore,3/7/2024,25.9,20.5,23.4,25.9,20.5,23.4,14.1,57.1,0,0,0,,0,0,23.8,14.8,14.2,1012.4,49.1,3.2,174.5,15.1,8
Jashore,3/8/2024,31,18.5,24.6,30.1,18.5,24.3,13.4,52.3,0,0,0,,0,0,25.9,18.4,350,1012.6,13.3,3.7,266,23.1,9
Jashore,3/9/2024,30,18.8,24.6,28.8,18.8,24.2,13.1,51.8,0,0,0,,0,0,26.3,22.3,343.5,1013.4,3.6,3.8,272.5,23.6,9
Jashore,3/10/2024,30.8,18.9,24.6,29.4,18.9,24.3,13.2,51.6,0,0,0,,0,0,27,14.8,357,1014.9,0,3.5,276.2,24,9
Jashore,3/11/2024,32,19.4,25.9,31,19.4,25.5,13.9,50.2,0,0,0,,0,0,23,13,269.5,1014.3,0.4,3.9,277,24.1,9
Jashore,3/12/2024,33.1,23,27.9,35.8,23,29.5,21.9,73.4,0,0,0,,0,0,26.3,22.3,191.2,1011.8,28.4,2.9,246.2,21.4,9
Jashore,3/13/2024,33.1,24,28.6,36.2,24,30.5,22,71.1,0,0,0,,0,0,22.7,22.3,165.3,1011.3,50.2,3,221,19.1,9
Jashore,3/14/2024,33.1,25.8,29,40.6,25.8,33.4,24.6,78.1,0,0,0,,0,0,24.1,24.1,186.2,1010.9,71.2,2.9,188.2,16.3,6
Jashore,3/15/2024,34.1,23.8,28.9,38.2,23.8,31.9,23,72.9,4.578,100,4.17,rain,0,0,19.4,20.5,144.6,1011.6,51.4,3.2,227.7,19.7,9
Jashore,3/16/2024,32.2,22.4,27.1,39.2,22.4,29.9,23.2,80,0.187,100,4.17,rain,0,0,20.2,24.1,120.7,1013.2,67.4,2.7,231.4,19.8,9
Jashore,3/17/2024,31,22,25.7,34.6,22,26.6,21.1,76.7,0,0,0,,0,0,20.2,11.2,54,1013.1,59.7,3.2,248.2,21.2,9
Jashore,3/18/2024,31,23.7,26.7,36.5,23.7,28.5,23,80.6,0.558,100,4.17,rain,0,0,21.6,11.2,231.2,1012,64.1,2.5,194.9,16.8,8
Jashore,3/19/2024,31.2,24,27.7,32.6,24,28.6,20.1,64.8,0,0,0,,0,0,29.2,11.2,271.6,1012.3,76.7,3.5,171.3,14.9,6
Jashore,3/20/2024,25,19,20.5,25,19,20.5,19,91.5,15.577,100,16.67,rain,0,0,42.5,14.8,252.8,1014.3,94.3,2.9,53.6,4.6,3
Jashore,3/21/2024,27,18,21.3,27.9,18,21.4,18.4,84.4,0.711,100,4.17,rain,0,0,25.2,14.8,82.6,1013,66.1,2.5,216.2,18.6,9
Jashore,3/22/2024,28.8,19,23.7,30.2,19,24.2,19,76.2,0,0,0,rain,0,0,30.2,9.4,27.3,1009.9,44.4,3.1,228.2,19.8,8
Jashore,3/23/2024,33,20.9,26.9,37,20.9,28.7,21.5,73.9,0,0,0,,0,0,28.4,20.5,172.9,1008.5,31.7,3.4,263.6,22.7,9
Jashore,3/24/2024,35,25.4,29.2,37.2,25.4,31.8,23.1,73,0,0,0,,0,0,33.1,24.1,204.4,1010.1,47.7,3.8,273.7,23.6,9
Jashore,3/25/2024,34.1,24.9,28.7,43.5,24.9,32.2,23.7,75.6,1.711,100,4.17,rain,0,0,55.4,37.1,188,1010.6,56.5,3.4,246.6,21.2,9
Jashore,3/26/2024,31.8,22.6,27.3,35.5,22.6,29.4,21.3,70.3,0.1,100,4.17,rain,0,0,25.9,22.3,162.5,1011.5,46.6,3.8,258.2,22.4,9
Jashore,3/27/2024,34.4,26,29.5,42,26,34,24.7,77,0,0,0,,0,0,32,14.8,180.5,1012.1,49.1,3.5,266.7,23.2,9
Jashore,3/28/2024,35,26,30,52.9,26,35.2,25,77.2,0.2,100,4.17,rain,0,0,27,13,117.2,1009.7,61.1,3.2,257,22.2,9
Jashore,3/29/2024,34,27,30,43.4,30.5,36.5,25.7,78.9,1.2,100,29.17,rain,0,0,35.3,22.3,155.4,1008.3,62.7,3,238.6,20.6,8
Jashore,3/30/2024,36,28,30.6,46.6,33.4,38.2,26.2,78.4,3.7,100,25,rain,0,0,21.6,24.1,165,1009.3,54.8,3.1,251.5,21.7,9
Jashore,3/31/2024,36,25,30.5,46.1,25,36.8,25.2,74.6,2.5,100,12.5,rain,0,0,27,25.9,170.6,1009,32.2,3.8,271.4,23.5,9
Jashore,4/1/2024,38,28,32.6,39.4,31.8,36.1,21.5,56.4,0,0,0,,0,0,30.6,16.6,225.3,1005.5,14.7,3.7,290.8,24.9,10
Jashore,4/2/2024,37,27,31.8,38.5,30.6,35.5,22.1,60.7,0,0,0,,0,0,18.7,16.6,125.1,1005.3,14.6,3.9,288.7,24.9,9
Jashore,4/3/2024,38,28,31.7,41.9,33.4,36.9,23.6,66.6,0,0,0,,0,0,27,22.3,181.8,1007.2,24.4,3.9,289.2,24.8,9
Jashore,4/4/2024,36,27.7,31.2,48.8,32.5,39.5,26.3,76.7,0,0,0,,0,0,31,22.3,188.3,1006.7,39.9,3.7,267.6,23.1,9
Jashore,4/5/2024,37.2,28.7,31.9,48.8,35.8,41.7,27,76.9,0,0,0,,0,0,29.5,25.9,186.7,1005.1,51.1,3.4,275.7,23.9,9
Jashore,4/6/2024,37.1,28,31.9,51.6,33.6,41.7,27,76.6,0,0,0,,0,0,24.5,22.3,162.1,1005.6,26.3,3.4,284.5,24.7,9
Jashore,4/7/2024,30.7,27,28.6,36.8,29.2,33.1,24.2,77.3,0.5,100,4.17,rain,0,0,29.2,18.4,186.2,1007.4,75.1,3.2,211.3,18.4,8
Jashore,4/8/2024,32.2,25.6,28.3,34.5,25.6,29.9,20.3,63.1,0,0,0,,0,0,36,22.3,263.2,1010,68.1,3.7,194.6,16.8,8
Jashore,4/9/2024,35,24,29.6,37,24,30.8,19,54.6,0,0,0,,0,0,23.8,16.6,298.4,1009.9,51.5,3.7,286.9,24.8,10
Jashore,4/10/2024,34,25.8,29.8,38.2,25.8,32.7,21.8,63.3,0,0,0,,0,0,19.4,9.4,119.6,1010,60.2,3.3,268.9,23.4,9
Jashore,4/11/2024,33,24.8,28.2,37,24.8,29.7,20.9,66,0,0,0,,0,0,21.6,13,35.7,1011.2,72.5,2.7,152.5,13.2,7
Jashore,4/12/2024,35.2,24,29.9,37.3,24,31.3,19.6,55.4,0,0,0,,0,0,17.3,11.2,102.4,1010.8,54.4,3.9,285.5,24.6,10
Jashore,4/13/2024,37,25.7,31.4,38.6,25.7,33.4,20.1,53.4,0,0,0,,0,0,15.5,11.2,167.1,1010,44.9,3.8,278.4,24,10
Jashore,4/14/2024,38,26.8,32.4,38.8,29,34.6,19.9,50,0,0,0,,0,0,16.9,13,181.1,1009.8,42.9,4,281.2,24.2,9
Jashore,4/15/2024,38,27.7,32.7,44.5,30.9,38.2,23.4,59.6,0,0,0,,0,0,25.2,22.3,189.4,1008.8,32.6,3.9,275.3,23.8,9
Jashore,4/16/2024,40,28,34,45.8,33.6,40,23.5,57.8,0,0,0,,0,0,28.1,18.4,222.6,1006.1,23.2,3.8,274.4,23.7,10
Jashore,4/17/2024,40,28.9,34.1,46.3,36.5,41.4,24.6,61,0,0,0,,0,0,32.4,18.4,195.8,1004.4,28.3,3.7,267.6,23,10
Jashore,4/18/2024,40,29,34.6,43.8,33.2,38.3,19.8,48.4,0,0,0,,0,0,26.6,18.4,276.4,1004.1,13.7,4.2,302.9,26,10
Jashore,4/19/2024,41,29.3,34.8,44.9,31.8,38.4,20.5,46.8,0,0,0,,0,0,34.2,22.3,219.3,1001.9,15.6,4.3,298.3,25.8,10
Jashore,4/20/2024,42,29,34.2,48.7,34.9,41.8,24.5,61.6,0,0,0,,0,0,33.8,29.5,197.4,1001.5,11.9,4.2,301.9,26,10
Jashore,4/21/2024,41,29.6,34.3,45.3,38.2,42.2,24.7,62.1,0,0,0,,0,0,29.9,25.9,186.4,1002.7,38,3.9,299.2,25.8,10
Jashore,4/22/2024,40,29.7,34.7,42.4,34,39.3,21.2,50.1,0,0,0,,0,0,24.5,14.8,263,1004.7,47.7,4.1,290,25,10
Jashore,4/23/2024,39,28.7,34.4,42.6,30.2,36.8,19.3,41.8,0,0,0,,0,0,25.9,16.6,255.4,1004.4,45.5,4.4,280.8,24.3,9
Jashore,4/24/2024,40.3,29,34.9,43.5,31.4,38.6,21.1,46.9,0,0,0,,0,0,26.6,18.4,223.5,1003.6,34.1,4.3,288.1,24.9,10
Jashore,4/25/2024,42,29,35.4,41.6,33.5,38.5,19.8,44.4,0,0,0,,0,0,23.8,20.5,268.5,1004.1,25.9,4,305.5,26.2,10
Jashore,4/26/2024,39.4,29.6,33.9,52.2,37.4,44,26.5,67.1,0,0,0,,0,0,27,24.1,187.5,1004,18.1,4,280.8,24.2,10
Jashore,4/27/2024,42,29.5,34.2,47.9,37.5,42.7,24.9,64.3,0,0,0,,0,0,32,22.3,187.7,1004.1,23.5,4.1,294.4,25.5,10
Jashore,4/28/2024,42,29.6,35.2,48.8,37.7,43,24.1,57.7,0,0,0,,0,0,27.7,24.1,215.2,1004.3,37.4,4.2,294,25.2,10
Jashore,4/29/2024,42,30.1,35.8,46.3,35.3,40.2,21.1,46.3,0,0,0,,0,0,27.7,22.3,222,1004.8,22.1,4.1,307.6,26.7,10
Jashore,4/30/2024,44,31.2,36.3,47,38.1,43,23.3,51.4,0,0,0,,0,0,33.1,25.9,216.7,1000.6,20.2,4.3,286.6,24.7,10
Jashore,5/1/2024,41,32,35.9,42.1,36,39.5,20.2,43.8,0,0,0,,0,0,32.4,24.1,206.2,999.8,23.1,4.1,313.4,27,10
Jashore,5/2/2024,39,29,33.7,50.2,32.5,42.2,25.2,63.1,0,0,0,,0,0,29.9,25.9,205.7,1000.6,36.2,4.3,278,23.9,9
Jashore,5/3/2024,39.2,29,33.6,43.8,37.7,40.1,23.4,61,0,0,0,,0,0,27.7,29.5,150,1004.3,27.4,3.8,317.1,27.4,10
Jashore,5/4/2024,37.7,29.6,32.7,48.1,37.8,42.2,26.5,71.2,0,0,0,,0,0,38.5,25.9,185.1,1004.6,51.1,4.1,274,23.7,10
Jashore,5/5/2024,37.7,29.9,32.8,49.5,38.4,42.7,26.6,71.1,0,0,0,,0,0,46.4,27.7,182.8,1002.1,42.6,4.3,278.1,23.8,9
Jashore,5/6/2024,35.6,21.5,31.1,48.8,21.5,40.1,26.2,76.4,43.818,100,8.33,rain,0,0,74.2,31.7,171.3,1004,74.1,4.8,170.5,14.7,6
Jashore,5/7/2024,33,22.5,28.3,40.6,22.5,32.5,23.7,77.2,42.117,100,8.33,rain,0,0,41.8,24.1,132.1,1008.6,72.8,3.7,192.8,16.7,7
Jashore,5/8/2024,31,22.9,26.9,35.5,22.9,29.3,22.8,79.1,6.888,100,8.33,rain,0,0,40.7,22.3,131.9,1009.1,68.1,4.1,191.5,16.4,8
Jashore,5/9/2024,32,23,26.6,40.7,23,29.1,23.7,84.3,28.284,100,16.67,rain,0,0,40.7,22.3,120.1,1008.5,79.5,3.1,224.4,19.4,8
Jashore,5/10/2024,32.1,22.6,27.3,39.2,22.6,30.4,23.2,79.2,0,0,0,rain,0,0,35.3,16.6,135.9,1008.6,68.7,3.5,187.1,15.9,7
Jashore,5/11/2024,33,24.7,27.7,43.8,24.7,31.1,24.6,83.9,0.029,100,4.17,rain,0,0,37.1,27.7,150.7,1008.8,73.3,3.5,187.3,16.1,6
Jashore,5/12/2024,33,24,28.9,39.3,24,32.9,23.9,75.4,0,0,0,,0,0,26.3,13,115.6,1009.2,48.9,3.9,164.2,14.1,9
Jashore,5/13/2024,34.5,26.7,30.9,40.6,29.9,37.2,24.9,71.9,0,0,0,rain,0,0,18,18.4,164,1008.6,47.3,4.1,251.4,21.7,8
Jashore,5/14/2024,35.1,27.2,31.3,44.9,31.4,39.2,26,74.6,0.498,100,4.17,rain,0,0,18,24.1,188,1008.3,48.2,4.5,277.4,23.9,9
Jashore,5/15/2024,36,28.3,32,43.5,34.3,38.9,25,68,0,0,0,,0,0,19.4,20.5,185.7,1009.1,36.9,4.1,291.3,25.2,9
Jashore,5/16/2024,36.9,29.4,32.7,46.3,36.2,41.8,26.2,69.5,0,0,0,,0,0,23,20.5,202.2,1008,62.7,4.3,248.9,21.5,9
Jashore,5/17/2024,38.4,29.8,33.4,49,38.6,43.3,26.5,68.9,0,0,0,,0,0,37.1,22.3,203.4,1005.9,53.2,4.3,281.3,24.3,9
Jashore,5/18/2024,38,27,32.5,49.5,29.6,41.3,25.9,69.6,0.142,100,4.17,rain,0,0,28.4,22.3,189.8,1004,74.1,3.8,255.7,22,9
Jashore,5/19/2024,37,30,32.7,49.5,38,42.4,26.5,71.1,0,0,0,,0,0,24.1,20.5,178.6,1002.8,68.4,3.9,218.8,18.9,7
Jashore,5/20/2024,35,23,29.1,48.8,23,36,26.2,84.8,42.406,100,4.17,rain,0,0,46.4,27.7,143.6,1003.6,65.7,3.8,211.4,18.1,9
Jashore,5/21/2024,34,26,30.1,45.3,26,36.8,26.1,80,0,0,0,,0,0,24.8,18.4,135.3,1004.2,55.4,3.8,250.6,21.6,8
Jashore,5/22/2024,34.7,26,29.9,45.3,26,37.6,26.4,81.9,28.616,100,8.33,rain,0,0,25.2,24.1,128.7,1004.3,50.2,4.1,255.4,22.1,8
Jashore,5/23/2024,36.1,27.7,31.5,45.3,33.3,39.6,26.1,74.8,0,0,0,,0,0,20.9,22.3,131.3,1002.8,45.9,4.1,279.5,24.3,9
Jashore,5/24/2024,37.1,28,32.3,46.7,33.6,41.5,26.5,72.5,0,0,0,,0,0,31.7,18.4,124.9,1000.9,39.3,4.1,288.3,25.1,9
Jashore,5/25/2024,37,29,32.5,50.2,36.8,42.9,27,73.6,0,0,0,rain,0,0,39.2,20.5,83.4,998.5,47.2,4.1,252.6,21.9,8
Jashore,5/26/2024,32,26,28.6,42.3,26,34.6,26,85.9,32.776,100,20.83,rain,0,0,74.2,50.8,41.9,993.4,90.9,3.3,93.9,8.1,5
Jashore,5/27/2024,28,25,26.4,32.7,25,28.1,25.5,94.5,123.595,100,25,rain,0,0,90.7,51.8,322,986.3,96.6,2.4,23.2,2.1,1
Jashore,5/28/2024,35,26.4,30.5,51,26.4,40.1,27.2,83,0,0,0,rain,0,0,47.2,31.7,183.4,996.7,76.2,3.6,200.1,17,7
Jashore,5/29/2024,35,29.7,32.3,51,39.6,46,28.7,81.4,0,0,0,,0,0,49.3,33.5,178.9,997.6,77.4,3.3,227.4,19.7,9
Jashore,5/30/2024,35,30.5,32.2,51,41.9,45.4,28.5,81.5,0,0,0,,0,0,46.8,29.5,180,1000.2,81.2,3.6,233.4,20.2,8
Jashore,5/31/2024,30,24,27.2,37.4,24,30.5,25,87.9,33.24,100,16.67,rain,0,0,47.9,27.7,220.3,1003.2,83.5,3.4,153.9,13.5,6
Jashore,6/1/2024,35,27,31.2,51,31.2,42.1,27.7,82.5,0,0,0,rain,0,0,40,22.3,169.6,1003.7,73.6,3.9,237.7,20.6,9
Jashore,6/2/2024,35.1,29.7,32,49.5,37.3,43.7,27.9,79.5,0,0,0,rain,0,0,39.6,27.7,177.7,1003.9,66.6,3.9,224.8,19.4,8
Jashore,6/3/2024,34,28.6,31.4,45.3,33.3,40.4,26.4,75.1,0,0,0,rain,0,0,40,24.1,186.2,1003.4,69.7,3.7,261.6,22.6,9
Jashore,6/4/2024,36,27,31.7,50.2,31.2,42.2,27.3,78.4,0.598,100,8.33,rain,0,0,36.7,22.3,180.1,1003.4,60.3,3.8,273.3,23.7,9
Jashore,6/5/2024,36,27,31.4,48.8,30.6,40.1,26.4,75.7,0,0,0,,0,0,26.6,16.6,157.5,1003.6,44.9,3.7,254.6,22.1,9
